code_post,year,month,day,heigh,rainy
9413,2012,1,27,314.0,I
9413,2012,2,27,313.0,^I
9413,2012,3,27,311.0,_I
9413,2012,4,27,311.0,"""I"
9413,2012,5,27,1345.0,
9413,2012,6,27,510.0,
9413,2012,7,27,253.0,
9413,2012,8,27,200.0,
9413,2012,9,27,247.0,
9413,2012,10,27,243.0,]
9413,2012,11,27,225.0,_]
9413,2012,12,27,208.0,_I
9413,2012,1,28,313.0,_I
9413,2012,2,28,312.0,_I
9413,2012,3,28,311.0,_I
9413,2012,4,28,311.0,"""I"
9413,2012,5,28,1362.0,
9413,2012,6,28,474.0,
9413,2012,7,28,252.0,
9413,2012,8,28,199.0,
9413,2012,9,28,243.0,
9413,2012,10,28,241.0,]
9413,2012,11,28,225.0,_]
9413,2012,12,28,208.0,_I
9413,2012,1,29,313.0,_I
9413,2012,2,29,312.0,_I
9413,2012,3,29,311.0,_I
9413,2012,4,29,311.0,"""I"
9413,2012,5,29,1398.0,
9413,2012,6,29,444.0,_
9413,2012,7,29,250.0,
9413,2012,8,29,197.0,
9413,2012,9,29,241.0,
9413,2012,10,29,240.0,]
9413,2012,11,29,225.0,_]
9413,2012,12,29,208.0,_I
9413,2012,1,30,313.0,_I
9413,2012,2,30,1.0,
9413,2012,3,30,311.0,_I
9413,2012,4,30,311.0,"""I"
9413,2012,5,30,1416.0,
9413,2012,6,30,446.0,
9413,2012,7,30,248.0,
9413,2012,8,30,196.0,
9413,2012,9,30,241.0,
9413,2012,10,30,242.0,]
9413,2012,11,30,225.0,_]
9413,2012,12,30,208.0,_I
9413,2012,1,31,313.0,_I
9413,2012,2,31,1.0,
9413,2012,3,31,311.0,_I
9413,2012,4,31,1.0,
9413,2012,5,31,1429.0,^
9413,2012,6,31,1.0,
9413,2012,7,31,246.0,_
9413,2012,8,31,195.0,_
9413,2012,9,31,1.0,
9413,2012,10,31,242.0,]
9413,2012,11,31,1.0,
9413,2012,12,31,208.0,_I
9415,2012,1,1,694.0,^]
9415,2012,2,1,605.0,^]
9415,2012,3,1,572.0,^I
9415,2012,4,1,551.0,^I
9415,2012,5,1,552.0,_I
9415,2012,6,1,2177.0,
9415,2012,7,1,860.0,
9415,2012,8,1,565.0,^
9415,2012,9,1,510.0,_
9415,2012,10,1,653.0,
9415,2012,11,1,807.0,]
9415,2012,12,1,777.0,^]
9415,2012,1,2,689.0,]
9415,2012,2,2,605.0,^]
9415,2012,3,2,572.0,^I
9415,2012,4,2,550.0,I
9415,2012,5,2,554.0,I
9415,2012,6,2,2323.0,
9415,2012,7,2,821.0,
9415,2012,8,2,561.0,
9415,2012,9,2,511.0,_
9415,2012,10,2,654.0,
9415,2012,11,2,827.0,^]
9415,2012,12,2,772.0,]
9415,2012,1,3,683.0,]
9415,2012,2,3,604.0,]
9415,2012,3,3,571.0,I
9415,2012,4,3,548.0,I
9415,2012,5,3,556.0,I
9415,2012,6,3,2360.0,
9415,2012,7,3,825.0,
9415,2012,8,3,553.0,
9415,2012,9,3,517.0,
9415,2012,10,3,664.0,
9415,2012,11,3,834.0,^]
9415,2012,12,3,769.0,]
9415,2012,1,4,675.0,]
9415,2012,2,4,603.0,]
9415,2012,3,4,570.0,I
9415,2012,4,4,547.0,I
9415,2012,5,4,559.0,I
9415,2012,6,4,2385.0,^
9415,2012,7,4,882.0,
9415,2012,8,4,549.0,
9415,2012,9,4,523.0,
9415,2012,10,4,668.0,
9415,2012,11,4,832.0,^]
9415,2012,12,4,766.0,]
9415,2012,1,5,669.0,]
9415,2012,2,5,603.0,]
9415,2012,3,5,570.0,I
9415,2012,4,5,545.0,I
9415,2012,5,5,563.0,I
9415,2012,6,5,2377.0,
9415,2012,7,5,918.0,^
9415,2012,8,5,546.0,
9415,2012,9,5,529.0,
9415,2012,10,5,669.0,
9415,2012,11,5,827.0,]
9415,2012,12,5,763.0,]
9415,2012,1,6,664.0,]
9415,2012,2,6,601.0,]
9415,2012,3,6,569.0,I
9415,2012,4,6,545.0,I
9415,2012,5,6,567.0,~
9415,2012,6,6,2329.0,
9415,2012,7,6,888.0,
9415,2012,8,6,540.0,
9415,2012,9,6,532.0,
9415,2012,10,6,676.0,
9415,2012,11,6,822.0,]
9415,2012,12,6,760.0,]
9415,2012,1,7,659.0,]
9415,2012,2,7,600.0,]
9415,2012,3,7,568.0,I
9415,2012,4,7,544.0,I
9415,2012,5,7,572.0,~
9415,2012,6,7,2219.0,
9415,2012,7,7,841.0,
9415,2012,8,7,536.0,
9415,2012,9,7,535.0,
9415,2012,10,7,679.0,
9415,2012,11,7,819.0,]
9415,2012,12,7,755.0,]
9415,2012,1,8,656.0,]
9415,2012,2,8,599.0,]
9415,2012,3,8,567.0,I
9415,2012,4,8,544.0,I
9415,2012,5,8,575.0,~
9415,2012,6,8,2052.0,
9415,2012,7,8,796.0,
9415,2012,8,8,533.0,
9415,2012,9,8,545.0,
9415,2012,10,8,683.0,
9415,2012,11,8,819.0,]
9415,2012,12,8,752.0,]
9415,2012,1,9,653.0,]
9415,2012,2,9,597.0,]
9415,2012,3,9,567.0,I
9415,2012,4,9,543.0,I
9415,2012,5,9,581.0,~
9415,2012,6,9,1871.0,
9415,2012,7,9,771.0,
9415,2012,8,9,530.0,
9415,2012,9,9,566.0,
9415,2012,10,9,684.0,
9415,2012,11,9,819.0,]
9415,2012,12,9,747.0,]
9415,2012,1,10,650.0,]
9415,2012,2,10,596.0,I
9415,2012,3,10,565.0,I
9415,2012,4,10,543.0,I
9415,2012,5,10,587.0,~
9415,2012,6,10,1722.0,
9415,2012,7,10,746.0,
9415,2012,8,10,526.0,
9415,2012,9,10,598.0,
9415,2012,10,10,687.0,
9415,2012,11,10,819.0,]
9415,2012,12,10,742.0,]
9415,2012,1,11,646.0,]
9415,2012,2,11,595.0,I
9415,2012,3,11,564.0,I
9415,2012,4,11,543.0,I
9415,2012,5,11,606.0,~
9415,2012,6,11,1642.0,
9415,2012,7,11,719.0,
9415,2012,8,11,519.0,
9415,2012,9,11,620.0,
9415,2012,10,11,687.0,
9415,2012,11,11,819.0,]
9415,2012,12,11,736.0,]
9415,2012,1,12,643.0,]
9415,2012,2,12,594.0,I
9415,2012,3,12,564.0,I
9415,2012,4,12,543.0,I
9415,2012,5,12,820.0,(~
9415,2012,6,12,1470.0,
9415,2012,7,12,690.0,
9415,2012,8,12,516.0,
9415,2012,9,12,641.0,
9415,2012,10,12,682.0,
9415,2012,11,12,819.0,]
9415,2012,12,12,729.0,]
9415,2012,1,13,641.0,]
9415,2012,2,13,593.0,I
9415,2012,3,13,563.0,I
9415,2012,4,13,543.0,I
9415,2012,5,13,1404.0,ЛN
9415,2012,6,13,1326.0,
9415,2012,7,13,678.0,
9415,2012,8,13,514.0,
9415,2012,9,13,664.0,
9415,2012,10,13,681.0,
9415,2012,11,13,819.0,]
9415,2012,12,13,724.0,]
9415,2012,1,14,638.0,]
9415,2012,2,14,591.0,I
9415,2012,3,14,562.0,I
9415,2012,4,14,543.0,I
9415,2012,5,14,1527.0,ЛN
9415,2012,6,14,1273.0,
9415,2012,7,14,672.0,
9415,2012,8,14,514.0,
9415,2012,9,14,686.0,
9415,2012,10,14,677.0,
9415,2012,11,14,818.0,]
9415,2012,12,14,717.0,]
9415,2012,1,15,635.0,]
9415,2012,2,15,590.0,I
9415,2012,3,15,562.0,I
9415,2012,4,15,542.0,I
9415,2012,5,15,1487.0,ЛN
9415,2012,6,15,1248.0,
9415,2012,7,15,663.0,
9415,2012,8,15,514.0,
9415,2012,9,15,697.0,
9415,2012,10,15,675.0,
9415,2012,11,15,818.0,]
9415,2012,12,15,710.0,]
9415,2012,1,16,632.0,]
9415,2012,2,16,588.0,I
9415,2012,3,16,562.0,I
9415,2012,4,16,541.0,I
9415,2012,5,16,1850.0,ЛN
9415,2012,6,16,1200.0,
9415,2012,7,16,657.0,
9415,2012,8,16,514.0,
9415,2012,9,16,709.0,
9415,2012,10,16,672.0,
9415,2012,11,16,817.0,]
9415,2012,12,16,704.0,]
9415,2012,1,17,629.0,]
9415,2012,2,17,587.0,I
9415,2012,3,17,561.0,I
9415,2012,4,17,541.0,I
9415,2012,5,17,2305.0,^ЛN
9415,2012,6,17,1149.0,
9415,2012,7,17,655.0,
9415,2012,8,17,514.0,
9415,2012,9,17,724.0,
9415,2012,10,17,659.0,*
9415,2012,11,17,817.0,]
9415,2012,12,17,697.0,]
9415,2012,1,18,627.0,]
9415,2012,2,18,586.0,I
9415,2012,3,18,560.0,I
9415,2012,4,18,541.0,_I
9415,2012,5,18,2129.0,ЛN
9415,2012,6,18,1121.0,
9415,2012,7,18,650.0,
9415,2012,8,18,514.0,
9415,2012,9,18,756.0,^
9415,2012,10,18,657.0,Ш
9415,2012,11,18,817.0,]
9415,2012,12,18,692.0,]
9415,2012,1,19,624.0,]
9415,2012,2,19,584.0,I
9415,2012,3,19,560.0,I
9415,2012,4,19,541.0,I
9415,2012,5,19,1979.0,ЛN
9415,2012,6,19,1200.0,
9415,2012,7,19,646.0,
9415,2012,8,19,511.0,
9415,2012,9,19,761.0,
9415,2012,10,19,652.0,Ш
9415,2012,11,19,816.0,]
9415,2012,12,19,687.0,]
9415,2012,1,20,622.0,]
9415,2012,2,20,583.0,I
9415,2012,3,20,559.0,I
9415,2012,4,20,541.0,I
9415,2012,5,20,1905.0,ХN
9415,2012,6,20,1486.0,
9415,2012,7,20,650.0,
9415,2012,8,20,511.0,
9415,2012,9,20,739.0,
9415,2012,10,20,649.0,Ш
9415,2012,11,20,816.0,]
9415,2012,12,20,683.0,]
9415,2012,1,21,621.0,]
9415,2012,2,21,581.0,I
9415,2012,3,21,558.0,I
9415,2012,4,21,542.0,I
9415,2012,5,21,1890.0,ХN
9415,2012,6,21,1671.0,
9415,2012,7,21,656.0,
9415,2012,8,21,509.0,_
9415,2012,9,21,711.0,
9415,2012,10,21,648.0,Ш
9415,2012,11,21,815.0,]
9415,2012,12,21,679.0,]
9415,2012,1,22,620.0,]
9415,2012,2,22,580.0,I
9415,2012,3,22,557.0,I
9415,2012,4,22,542.0,I
9415,2012,5,22,1823.0,N
9415,2012,6,22,1637.0,
9415,2012,7,22,655.0,
9415,2012,8,22,509.0,_
9415,2012,9,22,691.0,
9415,2012,10,22,646.0,_Ш
9415,2012,11,22,813.0,]
9415,2012,12,22,672.0,]
9415,2012,1,23,618.0,]
9415,2012,2,23,579.0,I
9415,2012,3,23,556.0,I
9415,2012,4,23,543.0,I
9415,2012,5,23,1707.0,N
9415,2012,6,23,1452.0,
9415,2012,7,23,637.0,
9415,2012,8,23,510.0,_
9415,2012,9,23,673.0,
9415,2012,10,23,688.0,_Ш
9415,2012,11,23,810.0,]
9415,2012,12,23,666.0,]
9415,2012,1,24,617.0,]
9415,2012,2,24,578.0,I
9415,2012,3,24,556.0,I
9415,2012,4,24,544.0,I
9415,2012,5,24,1723.0,N
9415,2012,6,24,1296.0,
9415,2012,7,24,610.0,
9415,2012,8,24,514.0,
9415,2012,9,24,668.0,
9415,2012,10,24,789.0,]
9415,2012,11,24,807.0,]
9415,2012,12,24,659.0,]
9415,2012,1,25,615.0,]
9415,2012,2,25,577.0,I
9415,2012,3,25,556.0,I
9415,2012,4,25,545.0,I
9415,2012,5,25,1762.0,N
9415,2012,6,25,1209.0,
9415,2012,7,25,598.0,
9415,2012,8,25,518.0,
9415,2012,9,25,667.0,
9415,2012,10,25,775.0,]
9415,2012,11,25,801.0,]
9415,2012,12,25,654.0,]
9415,2012,1,26,615.0,]
9415,2012,2,26,576.0,I
9415,2012,3,26,555.0,I
9415,2012,4,26,545.0,I
9415,2012,5,26,1827.0,N
9415,2012,6,26,1128.0,
9415,2012,7,26,594.0,
9415,2012,8,26,521.0,
9415,2012,9,26,667.0,
9415,2012,10,26,763.0,]
9415,2012,11,26,797.0,]
9415,2012,12,26,649.0,]
9415,2012,1,27,612.0,]
9415,2012,2,27,576.0,I
9415,2012,3,27,554.0,I
9415,2012,4,27,546.0,I
9415,2012,5,27,1871.0,N
9415,2012,6,27,1011.0,
9415,2012,7,27,589.0,
9415,2012,8,27,520.0,
9415,2012,9,27,664.0,
9415,2012,10,27,748.0,]
9415,2012,11,27,792.0,]
9415,2012,12,27,646.0,]
9415,2012,1,28,610.0,]
9415,2012,2,28,575.0,I
9415,2012,3,28,554.0,I
9415,2012,4,28,548.0,I
9415,2012,5,28,1896.0,N
9415,2012,6,28,978.0,
9415,2012,7,28,588.0,
9415,2012,8,28,517.0,
9415,2012,9,28,661.0,
9415,2012,10,28,745.0,]
9415,2012,11,28,787.0,]
9415,2012,12,28,642.0,]
9415,2012,1,29,609.0,]
9415,2012,2,29,573.0,_I
9415,2012,3,29,553.0,I
9415,2012,4,29,550.0,I
9415,2012,5,29,1907.0,N
9415,2012,6,29,928.0,
9415,2012,7,29,583.0,
9415,2012,8,29,515.0,
9415,2012,9,29,658.0,
9415,2012,10,29,758.0,]
9415,2012,11,29,784.0,]
9415,2012,12,29,640.0,]
9415,2012,1,30,607.0,]
9415,2012,2,30,1.0,
9415,2012,3,30,553.0,I
9415,2012,4,30,550.0,I
9415,2012,5,30,1921.0,N
9415,2012,6,30,892.0,_
9415,2012,7,30,579.0,
9415,2012,8,30,514.0,
9415,2012,9,30,655.0,
9415,2012,10,30,780.0,]
9415,2012,11,30,780.0,_]
9415,2012,12,30,639.0,]
9415,2012,1,31,606.0,_]
9415,2012,2,31,1.0,
9415,2012,3,31,552.0,_I
9415,2012,4,31,1.0,
9415,2012,5,31,2014.0,
9415,2012,6,31,1.0,
9415,2012,7,31,571.0,_
9415,2012,8,31,511.0,
9415,2012,9,31,1.0,
9415,2012,10,31,797.0,^]
9415,2012,11,31,1.0,
9415,2012,12,31,638.0,_]
9416,2012,1,1,79.0,_I
9416,2012,2,1,81.0,"""I"
9416,2012,3,1,81.0,I
9416,2012,4,1,84.0,_I
9416,2012,5,1,87.0,_(
9416,2012,6,1,157.0,
9416,2012,7,1,144.0,
9416,2012,8,1,83.0,_
9416,2012,9,1,108.0,
9416,2012,10,1,144.0,^
9416,2012,11,1,96.0,^I
9416,2012,12,1,91.0,I
9416,2012,1,2,79.0,_I
9416,2012,2,2,81.0,"""I"
9416,2012,3,2,80.0,_I
9416,2012,4,2,84.0,_I
9416,2012,5,2,88.0,(
9416,2012,6,2,164.0,^
9416,2012,7,2,145.0,^
9416,2012,8,2,84.0,_
9416,2012,9,2,107.0,
9416,2012,10,2,144.0,^
9416,2012,11,2,96.0,^I
9416,2012,12,2,91.0,I
9416,2012,1,3,79.0,_I
9416,2012,2,3,81.0,"""I"
9416,2012,3,3,80.0,_I
9416,2012,4,3,84.0,_I
9416,2012,5,3,87.0,(
9416,2012,6,3,165.0,^
9416,2012,7,3,142.0,
9416,2012,8,3,87.0,
9416,2012,9,3,105.0,
9416,2012,10,3,139.0,
9416,2012,11,3,96.0,^I
9416,2012,12,3,91.0,I
9416,2012,1,4,79.0,_I
9416,2012,2,4,81.0,"""I"
9416,2012,3,4,80.0,_I
9416,2012,4,4,85.0,_I
9416,2012,5,4,88.0,(
9416,2012,6,4,161.0,
9416,2012,7,4,135.0,
9416,2012,8,4,95.0,
9416,2012,9,4,105.0,
9416,2012,10,4,134.0,
9416,2012,11,4,96.0,^I
9416,2012,12,4,91.0,I
9416,2012,1,5,79.0,_I
9416,2012,2,5,81.0,"""I"
9416,2012,3,5,80.0,_I
9416,2012,4,5,87.0,I
9416,2012,5,5,102.0,(
9416,2012,6,5,159.0,
9416,2012,7,5,132.0,
9416,2012,8,5,105.0,
9416,2012,9,5,104.0,
9416,2012,10,5,129.0,
9416,2012,11,5,96.0,^I
9416,2012,12,5,92.0,I
9416,2012,1,6,79.0,_I
9416,2012,2,6,81.0,"""I"
9416,2012,3,6,80.0,_I
9416,2012,4,6,88.0,I
9416,2012,5,6,166.0,РП
9416,2012,6,6,152.0,
9416,2012,7,6,128.0,
9416,2012,8,6,111.0,
9416,2012,9,6,105.0,
9416,2012,10,6,123.0,
9416,2012,11,6,96.0,^I
9416,2012,12,6,92.0,I
9416,2012,1,7,79.0,_I
9416,2012,2,7,81.0,"""I"
9416,2012,3,7,80.0,_I
9416,2012,4,7,90.0,I
9416,2012,5,7,268.0,РП
9416,2012,6,7,144.0,
9416,2012,7,7,120.0,
9416,2012,8,7,117.0,
9416,2012,9,7,106.0,
9416,2012,10,7,120.0,
9416,2012,11,7,96.0,^I
9416,2012,12,7,93.0,I
9416,2012,1,8,79.0,_I
9416,2012,2,8,81.0,"""I"
9416,2012,3,8,80.0,_I
9416,2012,4,8,93.0,I
9416,2012,5,8,354.0,ЛР
9416,2012,6,8,135.0,
9416,2012,7,8,109.0,
9416,2012,8,8,115.0,
9416,2012,9,8,106.0,
9416,2012,10,8,118.0,
9416,2012,11,8,96.0,^I
9416,2012,12,8,94.0,I
9416,2012,1,9,79.0,_I
9416,2012,2,9,81.0,"""I"
9416,2012,3,9,80.0,_I
9416,2012,4,9,92.0,I
9416,2012,5,9,453.0,Л
9416,2012,6,9,132.0,
9416,2012,7,9,101.0,
9416,2012,8,9,107.0,
9416,2012,9,9,105.0,
9416,2012,10,9,116.0,
9416,2012,11,9,95.0,I
9416,2012,12,9,95.0,^I
9416,2012,1,10,79.0,_I
9416,2012,2,10,81.0,"""I"
9416,2012,3,10,80.0,_I
9416,2012,4,10,92.0,I
9416,2012,5,10,516.0,Л
9416,2012,6,10,127.0,
9416,2012,7,10,97.0,
9416,2012,8,10,103.0,
9416,2012,9,10,104.0,
9416,2012,10,10,117.0,
9416,2012,11,10,95.0,I
9416,2012,12,10,95.0,^I
9416,2012,1,11,79.0,_I
9416,2012,2,11,81.0,"""I"
9416,2012,3,11,80.0,_I
9416,2012,4,11,92.0,~
9416,2012,5,11,561.0,^
9416,2012,6,11,120.0,
9416,2012,7,11,95.0,
9416,2012,8,11,101.0,
9416,2012,9,11,102.0,
9416,2012,10,11,119.0,
9416,2012,11,11,95.0,I
9416,2012,12,11,95.0,^I
9416,2012,1,12,79.0,_I
9416,2012,2,12,81.0,"""I"
9416,2012,3,12,80.0,_I
9416,2012,4,12,94.0,~
9416,2012,5,12,566.0,^
9416,2012,6,12,117.0,
9416,2012,7,12,92.0,
9416,2012,8,12,99.0,
9416,2012,9,12,100.0,
9416,2012,10,12,119.0,
9416,2012,11,12,95.0,I
9416,2012,12,12,95.0,^I
9416,2012,1,13,79.0,_I
9416,2012,2,13,81.0,"""I"
9416,2012,3,13,80.0,_I
9416,2012,4,13,92.0,~
9416,2012,5,13,554.0,
9416,2012,6,13,114.0,
9416,2012,7,13,91.0,
9416,2012,8,13,99.0,
9416,2012,9,13,99.0,
9416,2012,10,13,119.0,
9416,2012,11,13,95.0,I
9416,2012,12,13,95.0,^I
9416,2012,1,14,79.0,_I
9416,2012,2,14,81.0,"""I"
9416,2012,3,14,80.0,_I
9416,2012,4,14,92.0,~
9416,2012,5,14,529.0,
9416,2012,6,14,115.0,
9416,2012,7,14,90.0,
9416,2012,8,14,97.0,
9416,2012,9,14,98.0,
9416,2012,10,14,118.0,*)
9416,2012,11,14,95.0,I
9416,2012,12,14,95.0,^I
9416,2012,1,15,79.0,_I
9416,2012,2,15,81.0,"""I"
9416,2012,3,15,80.0,_I
9416,2012,4,15,93.0,~
9416,2012,5,15,466.0,
9416,2012,6,15,117.0,
9416,2012,7,15,89.0,
9416,2012,8,15,97.0,
9416,2012,9,15,96.0,
9416,2012,10,15,116.0,*)
9416,2012,11,15,94.0,I
9416,2012,12,15,95.0,^I
9416,2012,1,16,79.0,_I
9416,2012,2,16,81.0,"""I"
9416,2012,3,16,80.0,_I
9416,2012,4,16,95.0,~
9416,2012,5,16,411.0,
9416,2012,6,16,121.0,
9416,2012,7,16,89.0,
9416,2012,8,16,105.0,
9416,2012,9,16,96.0,
9416,2012,10,16,113.0,*)
9416,2012,11,16,94.0,I
9416,2012,12,16,95.0,^I
9416,2012,1,17,79.0,_I
9416,2012,2,17,81.0,"""I"
9416,2012,3,17,80.0,_I
9416,2012,4,17,96.0,~
9416,2012,5,17,369.0,
9416,2012,6,17,126.0,
9416,2012,7,17,88.0,
9416,2012,8,17,114.0,
9416,2012,9,17,95.0,
9416,2012,10,17,111.0,*)
9416,2012,11,17,95.0,I
9416,2012,12,17,95.0,^I
9416,2012,1,18,81.0,^I
9416,2012,2,18,81.0,"""I"
9416,2012,3,18,80.0,_I
9416,2012,4,18,96.0,~
9416,2012,5,18,333.0,
9416,2012,6,18,136.0,
9416,2012,7,18,88.0,
9416,2012,8,18,119.0,
9416,2012,9,18,94.0,
9416,2012,10,18,109.0,Z
9416,2012,11,18,95.0,I
9416,2012,12,18,95.0,^I
9416,2012,1,19,81.0,^I
9416,2012,2,19,81.0,"""I"
9416,2012,3,19,80.0,_I
9416,2012,4,19,98.0,~
9416,2012,5,19,298.0,
9416,2012,6,19,150.0,
9416,2012,7,19,88.0,
9416,2012,8,19,117.0,
9416,2012,9,19,94.0,_
9416,2012,10,19,108.0,Z
9416,2012,11,19,95.0,I
9416,2012,12,19,95.0,^I
9416,2012,1,20,81.0,^I
9416,2012,2,20,81.0,"""I"
9416,2012,3,20,80.0,_I
9416,2012,4,20,101.0,^~
9416,2012,5,20,269.0,
9416,2012,6,20,153.0,
9416,2012,7,20,88.0,
9416,2012,8,20,117.0,
9416,2012,9,20,93.0,_
9416,2012,10,20,108.0,Z
9416,2012,11,20,95.0,I
9416,2012,12,20,95.0,^I
9416,2012,1,21,81.0,^I
9416,2012,2,21,81.0,"""I"
9416,2012,3,21,80.0,_I
9416,2012,4,21,102.0,^~
9416,2012,5,21,244.0,
9416,2012,6,21,152.0,
9416,2012,7,21,88.0,
9416,2012,8,21,116.0,
9416,2012,9,21,93.0,_
9416,2012,10,21,108.0,Z
9416,2012,11,21,93.0,I
9416,2012,12,21,93.0,I
9416,2012,1,22,81.0,^I
9416,2012,2,22,81.0,"""I"
9416,2012,3,22,80.0,_I
9416,2012,4,22,99.0,(~
9416,2012,5,22,222.0,
9416,2012,6,22,143.0,
9416,2012,7,22,88.0,
9416,2012,8,22,119.0,^
9416,2012,9,22,93.0,_
9416,2012,10,22,108.0,Z
9416,2012,11,22,93.0,I
9416,2012,12,22,93.0,I
9416,2012,1,23,81.0,^I
9416,2012,2,23,81.0,"""I"
9416,2012,3,23,80.0,_I
9416,2012,4,23,93.0,(
9416,2012,5,23,206.0,
9416,2012,6,23,136.0,
9416,2012,7,23,87.0,
9416,2012,8,23,121.0,^
9416,2012,9,23,93.0,_
9416,2012,10,23,108.0,Z
9416,2012,11,23,92.0,I
9416,2012,12,23,92.0,I
9416,2012,1,24,81.0,^I
9416,2012,2,24,81.0,"""I"
9416,2012,3,24,80.0,_I
9416,2012,4,24,89.0,(
9416,2012,5,24,182.0,
9416,2012,6,24,129.0,
9416,2012,7,24,85.0,
9416,2012,8,24,119.0,
9416,2012,9,24,98.0,
9416,2012,10,24,107.0,Z
9416,2012,11,24,91.0,_I
9416,2012,12,24,92.0,I
9416,2012,1,25,81.0,^I
9416,2012,2,25,81.0,"""I"
9416,2012,3,25,80.0,_I
9416,2012,4,25,92.0,(
9416,2012,5,25,165.0,
9416,2012,6,25,120.0,
9416,2012,7,25,84.0,
9416,2012,8,25,116.0,
9416,2012,9,25,111.0,
9416,2012,10,25,105.0,Z
9416,2012,11,25,91.0,_I
9416,2012,12,25,92.0,I
9416,2012,1,26,81.0,^I
9416,2012,2,26,81.0,"""I"
9416,2012,3,26,80.0,_I
9416,2012,4,26,100.0,(
9416,2012,5,26,149.0,
9416,2012,6,26,115.0,
9416,2012,7,26,84.0,_
9416,2012,8,26,116.0,
9416,2012,9,26,123.0,
9416,2012,10,26,103.0,Z
9416,2012,11,26,91.0,_I
9416,2012,12,26,91.0,I
9416,2012,1,27,81.0,^I
9416,2012,2,27,81.0,"""I"
9416,2012,3,27,81.0,I
9416,2012,4,27,97.0,(
9416,2012,5,27,147.0,
9416,2012,6,27,111.0,_
9416,2012,7,27,83.0,_
9416,2012,8,27,114.0,
9416,2012,9,27,130.0,
9416,2012,10,27,101.0,Z
9416,2012,11,27,91.0,_I
9416,2012,12,27,91.0,I
9416,2012,1,28,81.0,^I
9416,2012,2,28,81.0,"""I"
9416,2012,3,28,81.0,I
9416,2012,4,28,96.0,(
9416,2012,5,28,144.0,
9416,2012,6,28,124.0,
9416,2012,7,28,83.0,_
9416,2012,8,28,112.0,
9416,2012,9,28,142.0,
9416,2012,10,28,98.0,Z
9416,2012,11,28,91.0,_I
9416,2012,12,28,90.0,I
9416,2012,1,29,81.0,^I
9416,2012,2,29,81.0,"""I"
9416,2012,3,29,81.0,I
9416,2012,4,29,95.0,(
9416,2012,5,29,145.0,
9416,2012,6,29,137.0,
9416,2012,7,29,83.0,_
9416,2012,8,29,109.0,
9416,2012,9,29,144.0,^
9416,2012,10,29,97.0,Z
9416,2012,11,29,91.0,_I
9416,2012,12,29,90.0,I
9416,2012,1,30,81.0,^I
9416,2012,2,30,1.0,
9416,2012,3,30,83.0,I
9416,2012,4,30,92.0,(
9416,2012,5,30,144.0,
9416,2012,6,30,145.0,
9416,2012,7,30,83.0,_
9416,2012,8,30,108.0,
9416,2012,9,30,144.0,^
9416,2012,10,30,96.0,_I
9416,2012,11,30,91.0,_I
9416,2012,12,30,90.0,I
9416,2012,1,31,81.0,^I
9416,2012,2,31,1.0,
9416,2012,3,31,84.0,^I
9416,2012,4,31,1.0,
9416,2012,5,31,148.0,
9416,2012,6,31,1.0,
9416,2012,7,31,83.0,_
9416,2012,8,31,108.0,
9416,2012,9,31,1.0,
9416,2012,10,31,96.0,_I
9416,2012,11,31,1.0,
9416,2012,12,31,89.0,_I
9417,2012,1,1,50.0,"""I"
9417,2012,2,1,50.0,"""I"
9417,2012,3,1,50.0,_I
9417,2012,4,1,90.0,_IE
9417,2012,5,1,99.0,_~
9417,2012,6,1,145.0,
9417,2012,7,1,77.0,
9417,2012,8,1,51.0,
9417,2012,9,1,72.0,^
9417,2012,10,1,64.0,
9417,2012,11,1,43.0,"""I"
9417,2012,12,1,43.0,"""I"
9417,2012,1,2,50.0,"""I"
9417,2012,2,2,50.0,"""I"
9417,2012,3,2,50.0,_I
9417,2012,4,2,90.0,_IE
9417,2012,5,2,100.0,~
9417,2012,6,2,149.0,^
9417,2012,7,2,81.0,
9417,2012,8,2,49.0,_
9417,2012,9,2,70.0,
9417,2012,10,2,74.0,
9417,2012,11,2,43.0,"""I"
9417,2012,12,2,43.0,"""I"
9417,2012,1,3,50.0,"""I"
9417,2012,2,3,50.0,"""I"
9417,2012,3,3,50.0,_I
9417,2012,4,3,90.0,_IE
9417,2012,5,3,104.0,(
9417,2012,6,3,144.0,
9417,2012,7,3,85.0,
9417,2012,8,3,50.0,_
9417,2012,9,3,68.0,
9417,2012,10,3,76.0,
9417,2012,11,3,43.0,"""I"
9417,2012,12,3,43.0,"""I"
9417,2012,1,4,50.0,"""I"
9417,2012,2,4,50.0,"""I"
9417,2012,3,4,50.0,_I
9417,2012,4,4,90.0,_IE
9417,2012,5,4,107.0,(
9417,2012,6,4,137.0,
9417,2012,7,4,92.0,
9417,2012,8,4,55.0,
9417,2012,9,4,64.0,
9417,2012,10,4,77.0,^
9417,2012,11,4,43.0,"""I"
9417,2012,12,4,43.0,"""I"
9417,2012,1,5,50.0,"""I"
9417,2012,2,5,50.0,"""I"
9417,2012,3,5,50.0,_I
9417,2012,4,5,90.0,_~
9417,2012,5,5,109.0,(
9417,2012,6,5,132.0,
9417,2012,7,5,90.0,
9417,2012,8,5,69.0,
9417,2012,9,5,61.0,
9417,2012,10,5,76.0,
9417,2012,11,5,43.0,"""I"
9417,2012,12,5,43.0,"""I"
9417,2012,1,6,50.0,"""I"
9417,2012,2,6,50.0,"""I"
